full_text,sentiment
@PutraErlangga95 Meski kurang maksimal dan lugas dg performance Gus Muhaimin insya Allah lambat Laun akan bisa mengimbangi dan melengkapi Mas Anies Baswedan,netral
@Nikmatul_Sg PDIP adalah partai yg konsisten &amp; ga mencla-mencle. Gaspolll utk Ganjar Mahfud ,positif
Gw tetep 01 walaupun gw kecewa sama kesiapan @cakimiNOW di debat pertama nya! Kalah jauh dari Anies! Lainkali manfaat kan 2 Minggu ini dgn baca literasi dan sparing partner yang mumpuni!,netral
Misi Anies-Muhaimin: Menyediakan akses layanan kesehatan reproduksi yang komprehensif memberikan informasi tentang kesehatan seksual dan memberikan dukungan konseling. #AMINku01,positif
@kegblgnunfaedh @idextratime PRABOWO! Kedua capres lainnya terlihat cuma umbar narasi,positif
@DPNAminBalad @aniesbaswedan @cakimiNOW Gus Muhaimin menyoroti food estate itu membabat hutan lalu menanam dengan jumlah yang banyak tetapi perencanaannya tidak matang. #RezimPerusakLingkungan,positif
Pak Anies tangguh dan luar biasa mampu menguasai tema debat capres 2024 AMIN Anies Muhaimin memang pemimpin yang dibutuhkan rakyat Indonesia 2024 #AMINTerbaikNomor1 #aminungguldebatcapres https://t.co/rl5nO3o9xA,positif
Gue cm berharap kalo pak anies/pak ganjar kalah yg kalah mau maju pilpres lg soalnya kyk I'D GIVE THEM A CHANCE ,netral
@sukardiyahya162 Alhamdulillah pak Anies -muhaimin mengungguli prabowo -gibran di hari2 terakhir menjelang masa tenang https://t.co/6VTPg59JuN,netral
@BrigitNamida Jaga2 takut Anvaal di skak pa Anies ,netral
Ngomongin capres salah satu guru senior di sekolah ngomong jangan pilih prabowo riska? Kutanyalah kenapa ternyata jawabannya prabowo tuh udah tua nanti bakal bisa jadi dibunuh terus jadi gibran yang naik jadi presiden aku yg denger jadi ngebug. Ya nggak gitu konsepnya,netral
@SahabatAKost Anies itu dukung prabowo waktu jd oposisi sejak pada gabung jokowi adem adem setelah di pecat keluar semua belangnya Prabowo itu sudah dibkalahkan jokowi 2x dan Indonesia butuh orang yg lebih hebat dr jokowi Ganjarlah orangnya,negatif
Syaikhu menuturkan dirinya membawa empat mantan perwira tinggi TNI putra asli Sumbar itu untuk memenangkan Anies Baswedan - Muhaimin Iskandar dalam Pilpres 2024 di provinsi berjuluk Ranah Minang tersebut. #PKSMenangAMIN #PKSJabar PilihPKS CoblosAMIN https://t.co/qifCrvN49j,positif
H-1 guys... Ayo persiapan mencoblos .. Mau Anies Prabowo ataupun Ganjar yang akan jadi Presiden siapapun Presidennya tetap saya dukung sepenuh hati.. Pilihan boleh beda tapi tetap satu jiwa jiwa Pancasila jiwa Indonesia https://t.co/qghCsKRsPZ,netral
Sudah seperti Soekarno - Hatta SBY - JK 2024- 2029 giliran Anies -Muhaimin #AForEvery1 #AniesFinalStage,netral
@Timburks2 @kurawa Pak ganjar pilihan yg tepat setelah lama dukung prabowo mlh tambah kecewa,netral
@tvOneNews Songong lu min.. kan memang capres yg ikut berdebat MENHAN.. jadi ya terima aja mas Anies menyerang kebijakan MENHAN yg amburadul...,positif
Pak anies ayuk pak tambahin konten tiktoknya gw dengernya ajh udh ga sanggup ,netral
Bahkan sangat mungkin kalau orang itu yang akan paling lantang ingin menjatuhkan kita sejatuh-jatuhnya serendah-rendahnya. Seperti yang diperlihatkan oleh Anies kepada Prabowo. Juga yang dilakukan Muhaimin Iskandar ( @cakimiNOW ) kepada Gus Dur ( @GUSDURian ). Tag: @yennywahid.,netral
@Projo_Pusat @Cakrawala_nst @Gerindra @gibran_tweet @prabowo @budimuni98 @RcyberProj0 @handoko2411 @FALDA81 Massa tenang bosss ndak usah cawe ,netral
@Projo_Pusat @jokowi @prabowo @gibran_tweet @Cakrawala_nst @budimuni98 @handoko2411 @RcyberProj0 @FALDA81 Tenang minyak goreng aman https://t.co/GonFuJQoN8,netral
@erickthohir @prabowo @gibran_tweet Menteri tukang ngibul demi rakus kekuasaan,netral
@memelord_666666 Dih kalau prabowo emang dia gabisa jawab. Alasannya waktunya gak ada Kalau semalem emang receh. Yang receh itu caranya.,netral
@hipohan Pak Anies memang agung banget. Cendikiawan agung.,netral
Ganjar-Mahfud membawa optimisme dengan memberikan solusi konstruktif terhadap kendala pembayaran pajak yang masih sulit. @tanyarlfes Juara ! Sat Set https://t.co/6OtHNzR8HO,positif
Melalui dedikasi dan pemahaman mendalam Ganjar-Mahfud memastikan setiap alokasi anggaran memberikan manfaat maksimal bagi masyarakat. @_raaaaiiii Juara ! Sat Set https://t.co/Ruw0As27CC,positif
@GwynxAsh @ganjarpranowo @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @asboediono_id @gadisberjilbabb @SinthaS5 02 dan 03 saling serang terus padahal gitu2 aja suaranya,netral
@kegblgnunfaedh @txtdrpemerintah Gibran kebanyakan gimmick kebelet fyp tiktok biar dibilang savage sama gen z tapi malah jadinya keliatan gaada akhlak. Ada banyak pilihan kata yang bisa menunjukkan bahwa Pak Mahfud gak jawab pertanyaannya gak perlu bertingkah b*go gitu juga,netral
Kenalan dengan 2 Moderator dan 11 Panelis Debat Cawapres yang Akan Pandu Cak Imin Gibran dan Mahfud Adu Gagasan https://t.co/XmDtnMjdxC,netral
@Projo_Pusat @Cakrawala_nst @Gerindra @gibran_tweet @virtual_asisten @budimuni98 @RcyberProj0 @handoko2411 @FALDA81 projo wis ra payu,netral
#Ganjarpranowo wih selalu menyapa masyarakat ya Pak Ganjar keren bgt GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,netral
@iqbalhape @gibran_tweet Gimana mau negor klo Bapak nya Presiden.. Kritik aja masuk penjara negor anaknya bisa2 ada PETRUS JILID 2,netral
@gibran_tweet Kakean ndelok Bayu Skak dadi nggae singkatan ya mas Gibs ,netral
@Gerindra @gibran_tweet apa yang mau di lanjutkan ? dari jaman pinokio baru lahir sampe sekarang ngomong gitu mulu?? lu ga malu min copy omongan kek gtu? coba lu pikir min apa yang di lanjutin? gw tolol.. goublok..kalau ngomong mikir dulu min..,netral
perasaan pak anies ga ada singgung pak prabowo duda deh,netral
Pas anies baru terjun politik Pak Prabowo udah punya partai :),netral
@Paltiwest Mulai kelihatan aslinya militerisasi bangkit! Khilafah bakal tiarap. Demi NKRI hanya Prabowo pemimpinnya.,positif
@btara_ja @Dennysiregar7 Bukan prabowo kalo ga dendaman... sesudahnya marah marah pas konfrensi pers kalo kepilih yang ada penghilangan... bukan lagi senyum... senyum dingin dan kecuutt...,netral
@Fahrihamzah Anak yg gak punya malu jangan dipilih Dengan gaya sprti itu wktu dbat rakyat sadar bahwa gibran tdk layak di pilih..,netral
@liputan6dotcom Gazzpoll memenangkan pasangan Ganjar Mahfud MD ️,positif
@Dennysiregar7 Kedengaran nya naga naga mulai bergerak ke 01 AMIN Anies Muhaimin,positif
Ganjar-Mahfud memfasilitasi pelaku usaha untuk mengakses pembiayaan dengan lebih mudah mendorong pertumbuhan ekonomi yang inklusif. @wildfl0wersss Juara ! Sat Set https://t.co/zSbUb1Y7jG,positif
@satriohendri Sayang Pak muhaimin tengilnya nggak dikeluarkan....terlalu jaim. Pingin tampil kayak mas anis.,negatif
@gondel_z @CakKhum Jangan jadi pendukung 02 yg minim baca mas...banyakin baca dan berita. Anies gak menjelekkan itu dia menyampaikan FAKTA di LAPANGAN!!,positif
@Sang_Tadulako @Fahrihamzah pàk prabowo aja jawabnya ngelag apalagi mas wali...,negatif
TKD Prabowo-Gibran Sulsel Siapkan 105.428 Saksi saat Pemungutan Suara di TPS https://t.co/9IVfQtijKb,netral
@blueminapril Sadly yes :( Kemaren juga postingan2 desak anies di ig juga penuh pendukung 02 HHHHH,positif
@Bisniscom emang boleh kerja kelompok 31k surat suara tercoblos kok ga ada kenapa baru sekarang dirilis segitu takutnya prabowo menang harusnya pura-pura panik sama yang kerja kelompok makin yakin ga pilih 01/03 02 masa tenang 01 03 panik kalau gbk sepi ga mungkin rilis https://t.co/V6K7xMWrya,netral
@kodokuat @resona_sv @sadoellah01 @kaneishixa @TxtdariHI wkwk jujur gemes jg pas liat semalem performa nya harusnya dia yang paling gacor diliat dr track record nya dimiliter tp entah mungkin dia udh kepancing emosi sama Anies jd banyak bgt blunder nya,netral
Prabowo boleh hebat didunia Militer tetapi tidak bisa memperlihatkan kehebatannya ketika harus menghadapi Dunia non militer ~ tidak ada gagasan yang mampu dicerna Rakyat sebagai sebuah harapan hidup selain Makan siang dan susu #hening,netral
@geloraco Pak Prabowo presidenku 2024 menang sukses selalu untuk Pak Prabowo dan Mas Gibran 02 yes,positif
@wiliam999 @muchlis_ar Iyaa gpp... Gausah dinpaksain otaknya untuk mencerna jawaban anies... Ksian otak lu ga sampe,netral
Recap debat : 1. Anies oke Cak Imin gak oke. 2. Prabowo gak oke Gibran oke. 3. Ganjar oke Prof. Mahfud oke.,netral
@vinegarbrine @kev_kag nemu lagi tadi: pak anies nggak boleh nyapres pas prabowo nyapres,netral
@IndieVduMerdeka Anjing buat anda yang ngatain gibran anak haram!!!!!! Lu cenayang apa dukun? Kok tau di masa depan gibran beneran menjadi anak haram konstitusi,netral
@blontankpoer Gus MUHAIMIN Hebat,netral
@fadlizon @prabowo @gibran_tweet Haduh2 tambah hancur ni negara bonyok yg pimpin pada ga ngerti aturan,netral
Pemahaman mendalam Ganjar-Mahfud terhadap tantangan perdagangan modern menjadi landasan untuk kebijakan yang adaptif dan proaktif. @warungappprem Hebat ! Pasti Lebih Baik https://t.co/RQcH7aTbrp,positif
Dalam acara pengajian Gus Iqdam Gibran tampak memakai atasan berwarna oranye agak kecoklatan serta peci warna hitam. https://t.co/ajzfbb1sRU,netral
Si gibran hasil dari dilolosin pamannya belagunya ampun deh,netral
Sumpah sih kalo bisa diketeng anies-mahfud would win a landslide,netral
@Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Penilaian yg sangat subjektif karena tidak melihat dengan kacamata fakta yang di lihat dan di dengar kasian org inj yg berusaha menghibur diri dan gerbongnya yg sdh mulai di tinggalkan..,netral
Anies-Muhaimin Komitmen Kembalikan Hukum Sebagai Panglima https://t.co/t5Up00uhtW https://t.co/q1oq3bTEXS,positif
(lanjutan 5) - Anies dan Muhaimin sepertinya berbicara berdua sementara Prabowo masih dikerubuti beberapa orang - Anies melangkah meninggalkan panggung bersama Muhaimin tanpa melihat lagi ke arah Prabowo (bersambung),netral
@abdurarsyad wkwkkw w akui imin noob banget. anies terlalu OP hahaha.,netral
@Resty_J_Cayah @prabowo @jokowi Dulu saya dukung prabowo semenjak berita prabowo jadi menhan saya kecewa. Semenjak dari situ saya sudah ragu dan dan gak dukung prabowo lagi,netral
@Melihat_Indo Busyet dah makin ngangkrak dah lah fokus aja sama yg jelas terbukti dan terjamin seperti bapak Ganjar,positif
@OposisiCerdas Prabowo paham apa yang akan dilakukan pada program2nya,positif
@Aryprasetyo85 Ini namanya integritas. Kalau org yg berpikir ya jelas lah gibran ini menjadi kemunduran demokrasi. Terlalu memaksakan.,netral
@adith_wp Yg 1 jadi transformer,netral
MARI KATONG LAKUKAN PERUBAHAN. MARIMOI NGONE FUTURU. ANIES-MUHAIMIN SATU PUTARAN. AMIN PRESIDEN,positif
Jdi pengen curhat dikit.. Waktu pertama kampanye tuh gue pilih 02 sekeluarga karna emg dri pemilu 2014 dan 2019 keluarga gue selalu coblos prabowo. KITA GAPERNAH GOLPUT karena suara kita itu menentukan kedepannya kehidupan kita bakal gimana--,netral
@OrdeBaroe @IrtuUntung @BANGSAygSUJUD @kurawa @cuitcuap_ @alextham878 @WaktunyaIDMaju @P4P4B0W0_2024 @bengkeldodo @Chavesz08 @Kimberley_PS08 @ajengcute16__ Tapi sebelum food estate itu lahan kayu semua pak pertanyaanya kayunya kemana? Bukan masalah kayu apa jenisnya oiya Fyi penanggungjwb proyek food estate itu kemenhan kementrian yg lain cuma membantu itu arahan jokowi bisa di cek kebenranya jadi wajar kalau tanya nya ke prabowo,netral
@are_inismyname @aniesbaswedan Terpojok disekakmat Ganjar soal HAM. Langsung ngamuk. Ini tendensius. Tendensius ini. Setiap kali saya maju ini diungkit. Soal Anies jadi gubernur Bowo cari jago untuk melawan Jokowi. Dia dapat Anies dan menang lawan jagonya Jokowi. Eh malah sekarang ngundat2. Tidak dewasa.,positif
@Muhammad_Saewad @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Narasi jawaban tanggapan ..lebih pas sesuai pertanyaan panelis...dan. tidak emosian,netral
eh mon maap bgt padahal awalnya gua sreg bgt sama pak prabowo tapi dari awal debat kemaren maren dan ngeliat tingkahnya jadi agak gmn gitu,netral
@are_inismyname Klo pak Anies hatinya busuk jdi pak Prabowo htinya gmna??,negatif
Keterbukaan Ganjar-Mahfud terhadap masukan dari berbagai pihak memperkuat legitimasi kebijakan perdagangan yang diambil. @wat3rmel0nLover Top ! Sat Set https://t.co/g2B3CB3437,positif
@Melihat_Indo Hanya pak Ganjar loh yang bisa menciptakan moment lucu seperti ini pemimpin kita yang paling baik,netral
@whendarkness_ @surinaken Beliau tidak pernah berkata membuka ruang komunikasi untuk menjadi Cawapres. Malah Mas Gibran yang berkata Menunggu Mas Anies menawarkan menjadi Cawapres. ,negatif
Ganjar-Mahfud mengajarkan bahwa keberhasilan perdagangan tidak hanya diukur dari angka tetapi juga dampak positifnya bagi masyarakat. @winner_rn Juara ! Pasti Lebih Baik https://t.co/qK2IK1IG6q,positif
@kumparan semangat maju trus pak sukses selalu semoga dipermudahkan serta diperlancarkan jalan dan segala urusannya ya pak gaspoll trus no 3KATA (Ganjar Mahfud Menang)️,netral
GANJAR-MAHFUD SIKAT PUNGLI Ganjar-Mahfud akan melakukan tindakan nyata dalam pemberantasan korupsi yang ia sebut dengan istilah gaspol Ganjarist Optimis!!! #GanjarMahfudSatSet #KTPSaktiGanjarMahfud #GanjarLanjutkanIKN #GanjarSikatKorupsi #Gratisin #GanjarMahfudSikatPungli https://t.co/3ICqgWZutd,positif
@NyaiiBubu Krna saat itu fokus pk anis dan pak muhaimin ga ke arah si Ibu.. liat aja tuh mrka lg liatin dn mau salamin orangnya KPU. pas ngeh si Ibunya udah berdiri..,netral
Tim Kampanye Daerah (TKD) Prabowo-Gibran Jawa Timur menyebut Prabowo Subianto menguasai jalannya debat kandidat calon presiden. https://t.co/SBNoEUZGes,positif
#AMINTerbaikNomor1 #AMINUnggulDebatCapres Menuju Indonesia Perubahan bersama Anis-Muhaimin AMIN 2024 MENANG MANTAP AMIN https://t.co/pfxOiNhLb0,positif
Ganjar-Mahfud menawarkan pandangan yang inovatif memajukan perdagangan Indonesia ke era baru. @windejun Hebat ! Sat Set https://t.co/ZBJ9EqSyvF,positif
@BangPino__ @mohmahfudmd Lama lama gaya tangan nya jadi mirip Anies,netral
Gak Anies gak Imin podo ae lalian dan suka menjilat ,negatif
٪ skor dari Pak Anies 11%.,netral
@BANGSAygSUJUD @kurawa @zy_zy_its_me @Minietweets_ @mpoklela7 @mimih6mei @bengkeldodo @ajengcute16__ @Chavesz08 @Kimberley_2024 @Lembayung071 Prabowo gibran bismillah presiden 2024,positif
@Srikandi_sunda Mau keliatan cerdas aja itumah pdhl kosong. Artinya inggris tp ejaan singkatanya bhs wakanda udahlah @fadlizon @gibran_tweet anda udh terjebak dgn permainan tim anda sendiri,netral
Itu proses debat yang biasa saja bos katanya American style tapi kok cengeng. So selama debat berlangsung dan setelahnya juga berkali kali Gibran meminta maaf dan bersalaman tanda bahwa anak muda itu sportif.,netral
Dukung selalu Anies&amp;Muhaimin @aniesbaswedan @cakimiNOW #AMINajaDulu #AniesUnggul #PakaiOtakPakaiHati https://t.co/N70wSBAuLP,netral
@rang_simabua @TeddGus @prabowo @jokowi @aniesbaswedan Satunya kampanye...kl perlu makan ditengah sawah atau hutan gpp...,netral
Mengusung jargon perubahan Pak Anies dan Gus Muhaimin tampil sangat berbeda dengan gagasan yg fresh menyasar problem mendasar dalam kehidupan bernegara saat ini. #AMINTerbaikNomor1 #AMINUnggulDebatCapres https://t.co/zcgokZzRFK,positif
@PartaiSocmed Sejak kapan izin pertambangan ilegal ada IUP? apa hanya dijaman jokowi? anak muda cerdas apa gk tau materi. Gibran omon-omon aja,netral
@budimandjatmiko @gibran_tweet Halu..,netral
Perolehan suara pasangan calon presiden (capres) dan calon wakil presiden (cawapres) nomor urut 1 Anies Baswedan Muhaimin Iskandar (AMIN) di Jawa Tengah diyakini akan mengejutkan. https://t.co/KV1lb33wVn,netral
Bams_Jilid2: Belajar dari Calon Ibu Negara Ibu Siti Atiqoh #Ganjarpranowo ️ lXFY7jn4wr GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,netral
Masyarakat merasa optimis dengan komitmen Ganjar-Mahfud dalam menciptakan kebijakan yang mendukung pertumbuhan ekonomi yang berkelanjutan. @yulia_gusmita Juara ! Sat Set https://t.co/E7VA8L4ZO3,positif
PKS yakin bahwa kepemimpinan Anies-Muhaimin akan membawa Indonesia ke arah yang lebih baik. #PKSmenangAMIN PilihPKS CoblosAMIN,positif
Ganjar-Mahfud memprioritaskan peningkatan daya saing produk lokal melalui peningkatan kualitas dan inovasi. @Willianlee0 Hebat ! Pasti Lebih Baik https://t.co/YvtTjFidVE,netral
@are_inismyname @bengkeldodo @BANGSAygSUJUD @Bank_Joee_ @99propaganda @Ndons_Back @Zero8ok @Royan_02 @florieliciouss @P4P4B0W0_2024 @DarekaRendy Setelah menonton lagi debat Capres semalam dapat disimpulkan: 1. Anies : santun pintar dan menguasai masalah. 2. Prabowo: emosi pemarah literisasi rendah. 3. Ganjar: tenang dan literisasi bagus.,positif
Kembali ke Mode Awal : Esmosi Awokwok... Jika Ada Podium didepan pasti jd sasaran si Ayah di Gebrak2 itu Anies Sukses ,positif
@NuryaniNUR37753 @ekowboy2 Si gibran ngeliat teks loh pas ditnya apa kpnjngan SGIE,netral
@Pratansyah lah seorang muhaimin masa ga tau ,negatif
@tvOneNews Mas Gibran anak palaing pintar dan jenius. Wajib dipilih https://t.co/ipuw2s7NZP,positif
Ganjar-Mahfud mengusung semangat untuk menciptakan lingkungan investasi yang adil dan transparan bagi seluruh pelaku pasar. @scjww17 Juara ! Pasti Lebih Baik https://t.co/cb06EiJaf1,positif
@kurawa ngetroll apa mannerless? kalo mau tau ngetroll liat anies noh rapi maennya,netral
Misi Anies-Muhaimin: Menyelenggarakan program pendidikan inklusif mendukung sekolah inklusi dan memberikan akses terhadap pendidikan yang setara. #AMINku01,positif
@TRANS7 Tetap Muhaimin Iskandar lebih realis dan sesuai konteks,netral
Closing Statement Gibran di Debat Cawapres: Ngaku Senang Satu Panggung dengan Mahfud dan Muhaimin https://t.co/O9QfxGwGgY,netral
Komandan Fanta TKN Prabowo-Gibran sebut penampilan Gibran di debat cawapres sangat bagus dan dinilai kuasai tema debat dibanding 2 cawapres lainnya https://t.co/gtMwCMnrQO,positif
@aml3_jo @VIVAcoid Dibawah 2 M dimasa Anies,netral
Iri pernah pimpin pak Anies,netral
@AlissaWahid @eyudya @UQUky Yang terbaik dalam debat malam ini adalah Profesor Mahfud MD disusul Goktor Muhaimin. Yang paling buruk sampai kayak buta huruf ya Gibran. Buktinya pas closing statement Gibran ga baca sendiri krn buta huruf kan ijazahnya palsu.,netral
@sheque 1. Anies Muhaimin 2. Prabowo Gibran 3. Ganjar Mahfud 4. Manchester United,netral
@Generasi_MudaNU @gibran_tweet Yg plg fatal dr Gibran yaitu jawab 2 pertanyaan berbeda dgn 1 jawaban yg sm persis titik-komanya adlh kedunguan. Itulah kl hanya hapalan bkn paham scr substansi. Jd kl ditanya cuma cari kata kunci dr pertanyaan tsb trs ssi-kan jawaban dgn kunci jawaban dr tim. Amsiong..,netral
Liat pelukannya Pak Anies dan Cak Imin salfok ke Pak Ganjar yang senyum lebar. Kan gue bilang mah Pak Ganjar tuh cakep. Coba deh pilpres kali ini kek sebagian besar netizen X yang bener liat capres dan cawapres dengan ga mengkultuskan atau merasa pilihannya paling oke,netral
@tvOneNews trus si bocah sulfat @gibran_tweet salah strategi juga?,netral
Pak Prabowo memang gak pandai merangkai kata beda sama Anies Ganjar yang tutur katanya mempesona Oke Gass ️️️,netral
@EkiGandhi @aria_kamandanu @Mdy_Asmara1701 Yeleh gw tau lu orang y prabowo kalo gak sula pak anies mah bilang ajah cuihhh ,netral
